RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
1,2,2,17,1,1,2,3,1,17,1,106652
1,2,2,12,5,2,2,8,1,213,4,56802
2,1,2,27,1,1,2,4,2,27,1,161240
1,1,1,55,1,1,2,4,1,55,1,318875
6,2,2,6,1,1,2,9,43,6,1,35925
9,1,2,26,5,2,2,9,68,303,3,48140
1,1,2,8,1,1,2,8,1,8,1,57836
8,1,2,4,1,1,1,2,67,4,1,9533
1,1,2,8,1,1,2,8,1,39,1,57135
1,2,2,56,1,1,2,8,1,56,1,323874
1,1,2,18,1,1,1,3,1,18,1,113936
9,2,1,6,1,1,1,3,68,20,1,41057
1,1,2,16,1,1,2,8,1,8,1,96443
1,2,2,29,1,1,1,4,1,29,1,169503
1,2,2,55,1,1,2,3,1,55,1,319739
1,2,2,19,1,1,2,4,1,31,1,120506
1,2,2,45,1,1,2,4,1,17,1,169700
1,2,2,41,1,1,2,9,1,41,1,241667
8,2,2,46,5,2,2,9,67,303,3,18286
1,2,1,53,1,1,2,9,1,53,1,309491
1,2,2,27,1,1,2,4,1,27,1,159643
2,1,2,17,1,1,1,3,2,17,1,106808
1,2,2,41,1,1,1,9,1,53,1,240803
1,2,2,27,1,1,1,4,1,27,1,161041
1,1,2,8,1,1,2,8,1,8,1,55774
9,1,2,72,2,1,2,0,68,72,2,324192
1,2,2,29,1,1,2,4,1,29,1,168641
1,1,2,17,1,1,2,3,1,17,1,108490
1,1,2,19,1,1,2,4,1,19,1,120413
1,2,2,6,1,1,2,9,1,34,1,51722
6,2,2,6,1,1,2,9,48,17,1,43820
8,1,2,18,1,1,2,3,67,18,1,115265
1,2,2,6,1,1,2,9,1,6,1,35868
1,1,2,15,3,1,2,9,1,120,5,96294
1,2,2,6,1,1,2,9,1,6,1,27991
1,1,2,29,1,1,2,4,1,29,1,170217
1,2,2,6,1,1,2,8,1,6,1,39305
1,2,2,35,1,1,2,4,1,56,1,158616
1,1,2,39,1,1,2,7,1,39,1,224535
6,2,2,6,4,2,2,9,45,233,4,53323
1,1,2,18,1,1,2,3,1,18,1,112861
1,1,2,72,2,1,2,0,1,72,2,326544
1,2,2,6,5,2,2,9,1,110,5,29949
1,1,2,6,1,1,2,9,1,6,1,40277
1,1,2,27,1,1,1,4,1,27,1,160151
9,1,2,27,1,1,2,4,68,27,1,162090
1,1,2,53,1,1,2,9,1,53,1,310118
1,1,2,4,1,1,2,8,1,17,1,12359
1,1,2,18,1,1,2,3,1,18,1,112255
1,1,2,47,1,1,2,3,1,26,1,152121
8,2,1,6,4,2,1,9,67,303,3,37714
1,2,2,47,1,1,2,9,1,30,1,35870
2,1,2,26,1,1,2,3,2,42,1,155805
8,2,2,51,2,1,2,0,67,72,2,325521
1,1,1,18,1,1,2,3,1,18,1,115031
1,2,1,27,1,1,2,4,1,38,1,162147
1,2,2,41,1,1,1,8,1,6,1,239726
9,1,2,27,1,1,1,4,68,32,1,160098
1,1,2,29,1,1,2,4,1,29,1,171173
1,1,2,39,1,1,2,3,1,17,1,227925
1,2,2,26,1,1,2,3,1,26,1,154394
9,2,2,37,1,1,2,9,68,29,1,171328
3,2,2,4,4,2,2,1,27,303,3,6804
1,1,1,18,1,1,2,3,1,18,1,116637
9,2,2,6,1,1,2,9,68,6,1,23636
1,2,2,20,1,1,2,4,1,20,1,121810
1,2,2,29,1,1,2,0,1,20,1,167872
1,2,2,56,1,1,2,8,1,56,1,324035
1,2,2,29,1,1,2,4,1,29,1,172425
2,2,1,8,1,1,1,8,2,31,1,55892
9,2,1,6,1,1,2,9,68,35,1,19974
1,1,2,39,1,1,2,0,1,54,1,234108
1,1,2,27,1,1,2,4,1,27,1,160917
2,2,2,17,1,1,2,3,2,17,1,99717
1,2,2,39,1,1,2,3,1,39,1,227734
1,2,2,39,1,1,2,3,1,39,1,228556
9,1,2,4,1,1,2,8,68,4,1,7933
8,2,2,32,1,1,2,8,67,32,1,177498
1,1,2,16,1,1,2,8,1,16,1,97194
6,2,2,6,1,1,2,6,43,6,1,38294
1,2,1,51,1,1,2,9,1,6,1,36516
1,2,2,4,1,1,2,8,1,18,1,9188
6,1,2,29,1,1,2,4,48,48,1,168428
1,2,2,17,1,1,2,3,1,17,1,100821
8,1,2,17,4,2,2,3,67,303,3,106979
1,2,2,6,1,1,2,9,1,8,1,26189
1,1,2,49,1,1,2,8,1,49,1,298219
1,1,2,27,1,1,2,4,1,27,1,162516
2,2,2,26,1,1,1,3,2,26,1,150615
8,2,2,6,5,2,2,3,67,303,3,46919
1,1,2,16,1,1,2,1,1,16,1,96930
1,2,2,27,1,1,2,4,1,19,1,161745
8,2,2,6,1,1,2,9,67,6,1,39807
1,2,2,30,1,1,2,8,1,27,1,172834
1,1,2,4,1,1,1,5,1,25,1,10606
1,2,1,13,1,1,2,4,1,31,1,161123
9,2,1,4,1,1,2,8,68,4,1,12404
6,1,2,6,4,2,2,9,38,210,4,37034
1,2,2,49,1,1,2,8,1,49,1,297300
8,2,2,6,5,2,2,9,67,303,3,38298
6,1,2,6,1,1,1,9,45,6,1,30096
1,1,2,26,1,1,1,3,1,26,1,157881
1,1,2,6,1,1,2,9,1,6,1,40734
8,1,1,72,2,1,2,0,67,72,2,324618
1,2,2,20,1,1,2,4,1,20,1,121747
6,2,2,6,1,1,2,9,45,20,1,41204
1,1,2,6,1,1,2,0,1,55,1,35473
1,1,1,53,1,1,2,9,1,53,1,314628
1,2,2,17,1,1,2,3,1,17,1,103886
6,1,2,29,5,2,2,4,38,210,4,167720
1,2,2,55,1,1,2,3,1,17,1,322760
2,2,2,53,1,1,2,9,2,4,1,312252
1,2,2,39,1,1,2,3,1,34,1,226594
8,2,1,48,1,1,2,8,67,35,1,190328
1,1,2,72,1,1,2,4,1,27,1,161917
1,1,2,53,1,1,2,9,1,6,1,310522
6,2,2,1,1,1,2,9,57,6,1,29912
6,2,2,1,4,2,2,6,55,238,4,52740
1,1,2,9,1,1,2,9,1,6,1,19321
1,1,2,23,1,1,2,3,1,39,1,222719
1,2,1,6,1,1,1,9,1,6,1,19896
1,1,2,26,1,1,2,3,1,37,1,148614
1,1,2,8,1,1,2,8,1,51,1,59990
1,1,2,16,1,1,2,8,1,4,1,56126
1,2,1,49,1,1,2,8,1,49,1,297919
8,1,1,16,1,1,2,8,67,16,1,97433
8,2,2,44,5,2,2,3,67,329,3,224257
1,2,2,53,1,1,2,9,1,53,1,309210
1,1,2,29,1,1,2,4,1,29,1,168862
1,2,2,55,1,1,2,4,1,55,1,321145
1,2,2,41,1,1,2,9,1,36,1,241272
1,1,1,36,1,1,2,9,1,53,1,314772
1,2,2,17,1,1,2,3,1,18,1,103999
1,1,2,4,1,1,2,8,1,6,1,6530
9,2,2,46,1,1,2,4,68,27,1,262622
1,1,2,17,5,2,2,3,1,303,3,98318
1,1,2,31,1,1,2,4,1,27,1,175330
1,2,2,29,1,1,2,1,1,20,1,172216
1,1,2,32,1,1,2,8,1,6,1,178042
1,2,2,6,1,1,1,9,1,11,1,29691
8,2,2,6,1,1,2,9,67,6,1,36491
8,2,2,6,1,1,2,9,67,6,1,29318
6,1,1,15,5,2,2,9,45,233,4,95083
1,1,2,6,1,1,1,9,1,20,1,27967
1,2,2,32,4,2,1,8,1,301,7,176621
1,1,2,26,4,2,1,1,1,301,7,150848
6,2,2,6,4,2,1,9,43,240,4,51841
8,1,2,6,1,1,2,9,67,6,1,50338
1,1,1,6,1,1,2,9,1,6,1,21843
1,1,2,27,1,1,2,4,1,27,1,161850
8,1,2,6,5,2,2,9,67,303,3,32211
1,2,2,35,1,1,2,8,1,2,1,191226
1,2,2,6,1,1,2,9,1,25,1,42733
6,2,2,6,4,2,2,9,38,210,4,34505
1,2,2,29,1,1,2,4,1,29,1,167212
2,1,2,26,1,1,2,3,2,26,1,148302
1,2,2,17,1,1,2,3,1,17,1,107256
9,1,2,4,1,1,2,8,68,4,1,7988
1,1,1,39,1,1,2,3,1,39,1,233285
6,2,1,4,5,2,2,8,38,301,7,6100
9,2,1,17,5,2,2,3,68,313,3,109755
1,1,2,27,1,1,2,4,1,27,1,159211
6,2,2,17,1,1,2,3,43,17,1,110506
1,1,2,8,1,1,1,8,1,42,1,56217
9,2,2,6,1,1,2,9,68,25,1,35372
1,2,2,39,1,1,2,3,1,39,1,228759
8,2,2,26,1,1,2,3,67,26,1,149149
1,1,2,4,1,1,1,8,1,4,1,6051
1,2,2,27,1,1,2,3,1,27,1,159101
1,1,2,8,1,1,2,8,1,8,1,59898
6,1,2,22,4,2,2,9,45,233,4,47658
1,2,2,53,1,1,2,9,1,53,1,312013
1,1,2,26,1,1,2,3,1,26,1,149283
1,1,2,6,1,1,2,9,1,36,1,22524
1,1,2,20,1,1,2,4,1,20,1,121434
9,2,2,53,1,1,2,9,68,53,1,308398
1,1,2,2,1,1,2,9,1,26,1,5205
1,2,1,6,1,1,1,9,1,6,1,45377
2,2,2,4,1,1,2,7,2,4,1,5795
6,1,2,21,1,1,2,9,38,48,1,29240
1,2,2,33,1,1,2,9,1,27,1,49357
1,1,2,72,2,1,1,0,1,72,2,324627
1,2,2,55,1,1,1,3,1,27,1,318859
1,1,2,53,1,1,1,9,1,32,1,309013
1,1,2,6,1,1,1,9,1,18,1,31978
6,2,2,55,4,2,1,3,43,207,4,320989
1,2,2,18,1,1,2,3,1,18,1,117125
8,1,2,6,5,2,2,9,67,303,3,20135
6,1,1,18,4,2,2,9,57,247,4,241209
9,1,2,6,1,1,2,8,68,4,1,12016
2,2,2,41,1,1,1,4,2,17,1,158512
6,1,1,6,4,2,2,9,57,247,4,34490
1,2,2,39,1,1,2,3,1,39,1,230151
1,2,2,18,1,1,1,3,1,21,1,111232
1,1,2,6,1,1,2,9,1,6,1,26826
1,2,2,6,1,1,2,9,1,6,1,18568
8,1,2,6,5,2,2,9,67,313,3,46659
9,2,2,20,1,1,2,4,68,18,1,121550
1,2,2,6,1,1,1,9,1,29,1,17032
1,1,2,32,1,1,2,8,1,36,1,177245
1,1,2,4,1,1,2,8,1,53,1,6083
1,2,2,55,1,1,2,3,1,55,1,322165
9,1,2,29,1,1,2,4,68,29,1,166967
1,2,2,55,1,1,2,3,1,17,1,101624
2,1,2,53,4,2,2,9,2,448,6,310158
1,1,2,18,1,1,2,3,1,18,1,116494
2,2,1,34,1,1,2,3,2,39,1,226686
1,2,2,35,1,1,1,5,1,35,1,189478
1,1,2,44,1,1,2,3,1,39,1,225212
1,2,2,6,1,1,2,9,1,19,1,49426
1,2,2,19,1,1,2,4,1,19,1,120412
2,1,2,2,1,1,1,3,2,26,1,103645
1,2,2,26,1,1,2,3,1,26,1,151649
8,1,1,6,5,2,2,5,67,303,3,33945
1,2,2,26,1,1,2,3,1,39,1,151186
1,2,2,16,1,1,2,8,1,46,1,98223
1,1,2,16,1,1,2,5,1,56,1,97777
1,2,2,17,1,1,2,3,1,17,1,110329
1,1,1,8,1,1,2,8,1,8,1,59494
1,2,2,26,1,1,1,3,1,26,1,155596
6,1,2,6,5,2,2,9,45,233,4,37835
1,1,2,6,5,2,2,9,1,213,4,22857
8,2,2,6,1,1,2,9,67,6,1,27225
9,2,2,18,1,1,2,3,68,18,1,113886
8,2,2,8,1,1,2,8,67,48,1,57756
9,1,2,6,1,1,1,9,68,6,1,16320
6,1,2,6,4,2,2,7,43,211,4,45086
1,2,2,6,1,1,2,9,1,6,1,22574
6,2,2,6,4,2,2,9,45,233,4,37710
2,2,2,31,1,1,2,4,2,31,1,174068
3,1,2,55,1,1,2,8,28,55,1,321633
1,1,2,53,1,1,2,9,1,6,1,313179
1,2,2,39,1,1,2,0,1,39,1,224228
1,1,1,41,4,2,2,9,1,120,5,240389
9,1,2,6,1,1,2,9,68,6,1,52361
1,2,1,53,1,1,2,9,1,53,1,310679
1,1,2,18,1,1,1,3,1,21,1,111190
1,1,2,12,1,1,2,9,1,6,1,41631
1,1,2,53,1,1,2,9,1,53,1,314301
1,2,2,6,4,2,2,9,1,163,5,34394
1,1,2,29,1,1,2,4,1,29,1,169195
1,1,2,31,4,2,2,4,1,362,3,175235
1,1,2,17,1,1,2,3,1,17,1,107311
1,1,2,6,1,1,2,9,1,39,1,53321
1,2,2,53,1,1,2,9,1,53,1,312983
1,2,1,6,1,1,2,9,1,6,1,22260
9,2,2,6,1,1,1,9,68,35,1,50556
1,1,2,6,1,1,2,9,1,6,1,44797
6,2,2,6,1,1,2,9,48,6,1,21674
9,2,2,47,1,1,1,9,68,16,1,309877
1,2,2,27,1,1,2,8,1,53,1,158334
1,2,2,55,1,1,2,3,1,55,1,323569
1,2,2,72,2,1,1,0,1,72,2,325729
9,1,2,26,1,1,2,4,68,17,1,151227
9,1,2,6,1,1,2,9,68,6,1,18242
1,2,2,9,1,1,2,8,1,39,1,12082
1,1,2,8,1,1,1,8,1,8,1,57529
6,1,2,15,1,1,2,9,48,15,1,96103
2,1,2,6,1,1,1,7,2,26,1,20203
7,2,2,53,4,2,2,9,61,217,4,311412
1,1,2,48,1,1,2,9,1,53,1,310538
1,1,2,8,1,1,2,8,1,17,1,58126
1,1,2,6,5,2,2,9,1,303,3,34205
6,2,2,6,1,1,2,9,45,6,1,48481
1,2,2,53,1,1,2,9,1,16,1,311907
1,1,2,28,1,1,2,3,1,17,1,323106
1,1,2,38,1,1,2,4,1,38,1,222031
1,2,2,26,1,1,2,3,1,53,1,155479
9,1,2,6,4,2,2,9,68,303,3,49310
8,1,2,6,1,1,2,9,67,6,1,24699
1,1,2,4,5,2,2,8,1,222,4,11051
1,1,2,39,1,1,2,3,1,18,1,228405
1,1,2,6,1,1,2,9,1,6,1,18226
1,2,2,53,1,1,2,9,1,53,1,309228
1,2,2,30,1,1,2,8,1,30,1,173552
1,1,2,41,1,1,2,9,1,6,1,241408
1,1,2,26,1,1,2,3,1,26,1,155108
1,1,2,39,5,2,2,3,1,127,5,222714
1,1,2,39,1,1,1,3,1,39,1,229047
1,2,2,17,1,1,2,3,1,17,1,105984
1,1,1,39,1,1,2,0,1,39,1,227547
6,1,2,8,1,1,2,8,53,8,1,56287
1,1,1,17,1,1,2,3,1,17,1,110017
1,1,2,39,1,1,2,3,1,39,1,224073
1,2,2,49,1,1,2,8,1,49,1,296573
9,2,2,53,1,1,2,9,68,53,1,315407
9,2,2,6,5,2,2,9,68,303,3,28489
1,1,2,6,1,1,1,5,1,53,1,35355
1,1,2,37,1,1,2,8,1,51,1,57272
1,1,2,36,1,1,2,4,1,38,1,222535
1,1,1,39,1,1,2,3,1,12,1,227582
1,1,2,35,1,1,2,8,1,29,1,190279
