RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
8,1,4,50,5,2,2,2,67,313,3,3112
1,1,1,8,4,2,2,8,1,138,5,5662
8,1,4,44,4,2,1,6,67,303,3,2291
9,1,4,6,4,2,2,9,68,56,4,4158
2,1,1,51,4,2,2,5,2,427,6,30736
2,1,4,36,3,2,2,2,2,421,6,20689
1,1,9,29,5,1,2,3,1,120,5,14478
9,1,3,6,4,2,2,9,68,469,4,3346
6,2,4,6,5,2,2,9,45,233,4,4185
2,2,1,36,5,2,2,1,2,240,3,19633
1,2,2,16,4,2,2,3,1,109,5,15799
5,2,2,28,5,1,2,4,38,210,4,17075
6,1,3,51,4,2,2,8,45,233,3,30298
5,2,4,6,5,2,2,8,27,303,3,3188
1,2,3,12,5,1,2,5,9,231,4,7596
9,2,3,45,5,2,1,5,68,303,3,8194
8,2,4,25,5,2,2,1,67,515,8,14353
4,2,3,12,5,2,2,4,42,327,3,6670
7,2,1,9,4,2,2,1,3,162,5,6399
6,1,4,6,4,2,2,9,43,41,4,1938
1,2,3,13,5,2,2,5,1,213,4,9068
6,2,4,6,4,2,2,9,43,247,6,4336
3,2,3,12,3,1,2,5,1,108,3,7196
6,2,3,56,4,2,2,5,67,364,3,13719
1,1,4,6,2,2,2,9,1,158,7,5128
6,2,4,53,3,2,1,9,55,311,4,31525
7,2,3,29,4,2,2,4,43,226,4,17005
9,2,1,36,1,1,2,2,13,329,2,20945
9,1,3,2,5,2,2,7,68,303,3,29475
1,1,3,12,2,1,2,6,1,453,6,8243
2,1,1,36,4,1,2,2,2,341,3,20261
9,1,4,51,4,2,2,0,68,303,3,3951
8,2,1,25,4,2,1,1,37,312,3,14706
9,2,3,12,2,1,2,5,68,327,6,8045
4,2,3,34,5,1,2,7,62,314,4,27987
8,2,4,6,2,2,2,9,67,6,3,2610
6,1,4,18,4,2,2,9,45,162,4,2843
2,1,4,56,2,2,2,8,2,233,5,1218
5,2,4,6,5,2,2,9,67,312,3,3756
6,2,2,32,5,2,2,3,38,50,4,10231
1,1,4,8,4,2,2,8,1,117,5,5944
3,2,2,39,4,2,2,3,45,461,4,22563
9,2,1,36,4,2,2,2,39,233,4,19434
6,2,1,29,1,2,2,8,57,247,7,16651
5,2,2,4,4,2,2,8,67,38,3,620
2,2,9,72,5,2,2,0,2,100,3,32616
8,2,4,32,5,2,2,7,67,303,3,17757
8,2,4,6,1,2,2,9,67,312,3,4115
8,2,3,12,4,2,2,9,67,312,3,7189
6,1,4,6,4,2,2,9,38,210,1,3909
9,1,4,56,2,2,2,8,68,303,3,32459
6,1,9,32,4,2,2,8,39,202,6,17671
7,2,4,6,4,2,2,9,67,303,8,5019
6,2,4,36,2,1,2,9,56,4,4,5373
4,1,9,36,4,2,2,2,67,209,3,20543
6,2,3,12,4,2,2,5,57,247,8,7792
2,1,3,44,5,2,2,5,2,373,3,6796
7,2,3,12,3,1,2,0,2,332,3,8395
9,1,3,34,3,2,2,9,68,363,3,13777
6,2,1,48,5,2,2,7,32,210,4,28182
6,2,1,33,5,2,2,2,43,207,4,20822
2,1,3,19,5,2,2,5,1,314,4,7180
9,1,4,37,4,2,1,5,68,364,3,21584
6,2,1,42,5,1,2,2,38,210,4,24741
8,2,4,6,5,1,2,7,67,303,3,5483
3,2,1,36,4,2,2,3,67,368,3,19333
8,2,4,45,4,2,2,7,67,303,4,1280
8,1,3,6,5,1,2,9,67,313,3,5223
2,2,3,6,5,2,2,9,13,303,3,5383
2,1,3,41,5,1,2,3,2,38,6,15638
6,2,2,17,1,2,2,3,45,233,4,10978
4,2,1,25,4,1,2,1,2,329,3,14642
9,2,3,5,5,1,2,7,68,312,3,1557
6,2,4,20,1,1,2,9,38,210,4,31222
6,2,4,6,5,1,2,9,56,242,4,3322
6,1,4,6,1,2,2,9,39,202,4,1782
9,2,1,16,5,1,2,9,68,147,3,31443
2,2,9,12,4,2,2,4,2,332,3,8378
2,1,1,34,3,2,2,2,67,303,3,18451
4,2,4,51,4,2,2,9,67,6,3,2289
1,2,3,2,3,2,2,4,1,117,5,30318
7,2,3,36,4,2,2,2,67,368,3,19888
1,1,1,12,4,2,2,0,1,108,5,6733
6,1,2,6,5,2,2,9,39,338,4,2037
9,2,4,36,4,2,2,8,68,364,3,29968
6,1,3,55,4,2,2,5,38,207,4,30839
9,1,1,20,5,2,2,5,1,301,3,7494
8,1,3,18,5,2,2,6,67,303,3,26433
2,2,3,12,5,1,2,5,2,512,6,6875
6,2,4,6,4,2,2,8,45,233,4,5222
1,1,1,49,5,1,2,2,1,120,5,19923
6,2,3,48,5,1,2,2,54,231,4,27592
6,2,2,17,4,1,2,3,24,425,4,9941
9,2,3,13,5,2,2,6,38,449,8,8885
8,2,2,4,5,2,2,4,27,312,3,17578
7,2,1,44,5,1,2,2,68,364,3,18200
1,1,2,12,4,2,2,4,1,216,4,23307
6,2,1,23,3,1,2,2,54,231,4,19912
1,2,2,21,3,2,2,0,1,364,5,10941
1,2,1,37,5,1,2,2,1,301,7,20378
8,2,4,17,5,1,2,9,67,414,3,2300
5,2,4,6,5,1,1,9,68,303,8,1858
8,1,1,36,1,2,2,5,4,303,3,19191
8,2,1,25,4,2,2,1,67,303,3,14356
8,1,3,12,4,2,2,9,67,365,4,7110
6,2,4,31,4,2,1,8,43,523,4,845
3,2,4,32,4,1,2,8,16,303,7,17748
1,2,1,36,5,2,2,2,1,238,5,20923
6,1,4,22,3,2,2,8,57,247,4,1027
6,1,1,6,4,2,2,7,45,233,3,5068
9,2,9,26,4,2,2,7,68,303,3,15360
1,2,4,6,4,2,2,7,26,54,5,2801
5,1,2,17,2,2,2,7,64,233,4,10827
6,1,4,72,5,2,2,9,30,215,1,2621
1,1,3,48,5,1,1,3,1,312,3,27429
1,1,9,9,3,2,2,1,1,120,4,6158
9,2,4,6,4,2,2,9,48,303,1,2961
6,2,4,6,4,2,2,9,57,229,4,2329
9,2,2,35,3,1,2,8,68,303,3,19029
8,1,3,54,1,2,2,9,67,100,3,5366
6,2,4,6,5,2,1,9,43,207,4,1783
8,2,4,45,4,2,2,9,67,5,3,3672
9,1,9,36,4,2,2,2,68,303,5,20292
6,1,4,6,4,2,2,9,11,374,3,4035
9,1,4,4,4,2,2,8,68,233,4,848
1,1,3,46,4,2,2,2,44,239,8,18222
9,2,4,6,4,2,1,9,68,303,3,1975
6,1,3,36,4,1,2,2,38,508,4,21081
9,1,4,4,4,1,2,8,50,109,8,656
8,1,2,17,5,2,2,3,67,2,3,10912
8,1,2,17,1,2,2,1,67,27,3,10298
6,2,4,6,4,2,2,9,45,233,2,1961
2,1,1,24,5,1,2,5,67,313,3,13791
8,1,1,36,5,2,2,2,67,54,8,20790
9,2,1,37,4,2,2,1,68,240,3,14454
1,2,1,34,4,1,2,2,1,314,7,18699
9,1,4,42,4,2,2,9,68,303,3,3868
5,2,4,34,2,2,2,7,68,303,8,2307
6,2,4,15,4,2,2,9,45,233,4,9542
1,1,4,42,4,2,2,2,1,117,2,25438
6,2,4,6,5,2,2,9,38,210,4,3145
4,1,1,30,5,2,2,2,67,312,3,25126
6,1,9,34,3,2,2,0,38,242,4,27492
6,1,3,48,4,2,2,7,49,364,4,27408
9,1,4,12,4,2,1,5,68,554,3,7100
3,2,3,48,4,2,1,4,45,233,4,29251
8,2,3,53,5,2,2,9,67,303,2,31045
1,2,2,39,4,2,1,3,1,515,8,22893
6,1,1,4,4,2,2,8,43,207,4,817
1,2,3,25,4,2,2,2,1,327,3,8051
6,2,2,26,4,2,2,3,43,207,5,15415
9,1,3,20,5,2,2,5,68,159,7,9203
6,1,2,17,5,2,2,3,49,217,4,9906
1,1,2,39,4,1,1,9,1,211,5,22307
2,2,4,6,4,2,1,9,45,207,4,2444
6,2,4,25,4,2,2,4,56,242,4,14226
1,2,3,48,5,2,2,5,1,163,1,27124
9,2,3,48,5,1,2,7,68,327,7,27951
6,2,9,6,2,2,2,8,43,154,4,4075
8,1,3,13,5,1,2,5,67,303,3,9187
6,2,4,6,3,2,2,9,45,233,1,4217
9,2,3,1,5,2,2,7,68,430,8,28911
1,1,3,51,5,1,2,5,1,363,3,30914
2,2,9,36,4,2,2,2,2,333,8,20949
2,1,1,34,4,2,2,2,1,421,3,18685
7,2,4,2,5,2,2,6,8,303,3,2079
6,1,4,34,2,1,1,5,30,338,5,18024
6,1,4,51,5,1,2,6,58,207,4,4774
2,2,3,29,5,1,2,5,68,314,3,26229
9,2,3,37,5,2,2,5,19,247,3,21492
3,1,9,53,5,2,2,9,16,467,4,31037
1,2,1,34,4,2,1,2,1,2,5,18035
6,2,1,36,4,2,2,2,43,207,4,20509
9,2,4,8,4,2,2,9,68,35,3,3526
9,1,3,12,4,2,2,8,12,327,3,7929
6,2,3,47,4,1,2,6,49,217,2,26501
2,1,3,37,5,2,2,9,1,301,7,21802
9,1,4,6,5,1,2,9,68,235,3,2192
6,2,2,6,4,2,2,9,56,233,8,4283
1,2,3,21,5,2,2,6,32,303,3,12768
5,1,4,6,4,1,2,9,1,311,3,1655
2,2,4,48,5,2,2,7,7,229,7,28928
1,2,1,34,5,1,2,2,34,148,5,18261
6,1,1,36,5,2,2,2,43,207,4,19616
8,1,2,47,2,2,2,4,67,303,3,12344
1,1,3,30,4,2,2,9,25,209,3,2097
2,2,3,12,4,2,2,5,68,373,3,7976
1,1,4,53,5,2,2,9,1,430,3,31672
3,2,3,26,5,1,1,9,2,454,6,27466
9,2,1,72,4,1,2,0,58,134,5,32514
1,1,9,12,4,2,2,5,1,327,3,7089
1,1,4,4,4,2,1,3,1,310,2,871
1,1,4,27,4,2,2,9,1,414,6,4091
6,1,9,48,4,2,2,9,45,233,4,27399
4,1,1,35,4,2,2,4,57,303,1,19133
6,1,4,39,5,1,2,9,49,217,4,4971
9,2,3,12,4,1,2,5,53,327,3,6801
2,2,2,16,3,2,2,9,68,313,3,3804
1,2,1,54,5,2,2,1,1,139,5,14709
6,1,4,32,4,2,2,8,60,233,4,17667
2,1,3,12,4,2,2,5,29,117,3,8530
3,1,4,6,5,1,1,9,16,303,3,4072
8,2,3,48,5,2,2,7,26,303,3,27298
6,1,2,36,3,1,2,9,45,233,4,2583
2,1,4,32,4,2,2,5,68,327,3,17698
6,1,3,48,5,2,2,7,43,207,7,27879
8,2,1,6,4,2,1,9,67,312,3,1846
9,1,2,17,4,2,2,3,1,301,7,10399
1,1,1,25,4,1,2,1,1,50,5,14632
6,1,4,21,4,2,2,9,57,32,4,5093
8,2,2,10,5,2,2,0,67,370,3,16761
1,1,1,36,5,2,2,2,48,110,5,20409
3,1,3,12,4,2,2,5,27,340,3,7622
4,1,4,33,3,2,1,9,43,248,4,1883
8,1,9,1,3,2,2,4,67,303,3,469
8,2,1,50,4,2,2,7,68,339,4,30025
2,1,4,6,4,2,1,9,49,229,4,2314
4,2,3,40,5,2,2,5,2,333,3,9049
1,1,4,6,4,1,2,9,1,223,4,3307
6,1,3,6,4,2,2,9,44,240,4,2828
8,1,3,56,4,1,2,0,67,200,3,13808
1,1,4,10,4,2,2,9,1,224,6,4293
6,1,1,36,4,1,2,2,59,238,4,20279
9,2,3,12,5,2,2,5,68,312,3,7681
9,1,4,12,4,2,2,5,68,364,3,7860
3,2,1,41,4,1,2,2,1,15,5,20865
8,1,3,32,5,2,2,5,2,303,7,8347
9,1,3,36,5,2,2,5,67,134,1,13726
9,2,3,25,4,1,2,6,68,373,3,6843
6,2,1,36,2,1,2,5,38,210,4,20869
7,2,1,25,2,1,2,1,67,248,3,14736
2,2,3,24,4,2,2,5,43,207,2,13920
1,1,4,48,3,2,2,7,1,213,4,28237
6,2,4,37,5,2,2,9,31,215,4,5457
6,2,3,6,4,2,2,9,45,233,4,2033
5,2,4,6,4,2,1,9,37,303,3,1854
1,1,3,22,5,2,2,7,47,329,3,13068
6,1,3,18,5,1,2,7,36,139,5,29252
6,2,1,24,4,1,2,2,38,202,1,19837
5,2,4,72,4,1,2,9,29,139,4,4268
6,2,4,6,4,2,2,8,2,109,8,4327
6,1,4,8,4,1,2,8,1,109,3,5701
9,2,1,53,1,2,2,9,51,215,4,31568
2,2,3,8,5,2,2,5,68,429,3,9128
6,2,4,35,5,2,2,2,67,303,3,18483
2,1,4,22,2,1,2,5,2,44,3,8841
6,2,4,48,1,2,2,9,56,242,1,2623
9,2,2,31,4,1,2,4,68,373,3,16683
1,2,2,13,4,2,1,5,20,150,5,9072
8,1,3,20,5,2,2,6,67,303,3,16535
9,1,9,8,5,2,2,4,68,303,3,27348
1,2,1,55,5,2,2,2,56,164,4,19334
6,1,3,48,1,2,2,7,57,247,4,28621
1,2,1,34,1,2,2,2,25,129,1,18341
6,1,4,6,4,2,2,9,33,242,4,1993
6,1,4,36,4,2,2,2,49,312,4,19878
6,1,9,36,4,2,1,2,38,210,4,20959
9,2,3,48,5,2,2,5,68,314,3,7600
6,2,4,6,4,2,1,9,38,463,4,2435
6,1,1,39,5,2,2,3,17,207,4,22808
8,2,1,34,5,2,2,2,67,211,3,18214
6,1,1,49,4,2,2,1,43,207,7,6252
7,2,1,34,4,2,2,2,58,223,5,18312
9,1,4,53,5,2,2,9,68,34,3,31422
6,2,4,6,2,2,2,9,65,243,4,2930
9,2,4,25,4,2,2,8,14,303,1,17706
9,2,2,49,1,2,2,5,68,373,3,7131
9,2,4,4,4,2,2,8,68,303,3,958
8,2,3,55,4,2,2,6,67,303,3,26845
9,2,4,18,5,1,2,8,68,303,3,818
8,1,4,6,3,2,2,9,67,303,3,5168
9,2,3,13,5,2,2,7,68,368,2,27897
6,2,4,6,4,1,2,9,44,240,4,1869
9,1,4,72,4,1,2,9,68,303,3,4096
8,2,1,6,2,2,2,9,67,303,6,2947
2,1,3,48,4,2,2,7,38,202,4,27351
1,2,3,12,4,2,2,5,1,30,2,21504
2,1,9,36,5,2,2,2,2,333,3,19473
5,1,3,12,4,2,2,5,68,360,3,8543
4,1,2,29,5,1,2,3,68,303,3,11447
1,1,4,6,3,2,1,9,67,72,3,1678
7,2,1,25,5,2,2,1,68,408,6,14713
8,1,4,6,5,2,2,9,67,312,3,5158
7,1,4,6,4,2,2,9,15,233,4,2280
2,2,4,6,4,1,1,0,1,216,4,2103
9,2,4,6,2,2,1,9,1,363,3,3047
6,2,9,34,4,2,2,2,38,210,4,18847
1,2,1,42,5,2,2,2,1,129,5,24353
9,2,4,4,1,2,2,4,68,233,4,932
1,1,1,34,4,2,2,2,59,363,3,18845
4,2,3,48,4,1,2,6,33,341,3,28163
8,1,4,6,1,2,2,9,67,21,3,4955
2,1,1,22,5,1,2,7,2,332,3,13210
8,2,3,6,4,2,1,9,47,312,3,1711
9,1,9,72,4,2,2,0,68,370,3,32702
9,2,9,41,5,2,2,9,66,24,4,24157
6,2,4,53,4,2,1,3,45,233,6,31365
1,1,1,5,4,2,2,2,1,139,7,24612
8,1,2,6,4,2,2,9,38,460,6,2912
3,1,3,4,5,1,2,7,67,303,3,29177
6,2,3,51,5,2,2,5,29,312,3,30910
6,1,9,12,4,2,2,4,36,430,4,6635
1,2,9,13,2,2,2,5,1,157,5,9208
2,2,3,48,4,2,2,7,2,440,6,28322
8,1,1,18,5,2,2,5,2,333,3,25774
6,2,4,6,5,2,2,9,1,138,5,5443
1,1,4,17,5,1,2,3,1,139,5,11160
3,1,3,6,1,1,2,9,57,247,1,2067
8,2,3,48,4,2,2,7,67,303,3,28753
6,2,4,6,4,2,2,9,43,460,8,4416
7,2,3,51,4,1,1,5,1,200,5,8080
6,1,2,17,5,2,2,3,38,301,6,11121
6,2,3,17,4,1,2,5,57,247,3,9298
1,1,1,25,4,2,2,1,1,163,5,14162
9,1,3,48,4,2,2,6,68,303,1,28104
6,1,4,6,4,1,2,9,43,247,4,2158
1,2,3,51,4,1,2,9,1,103,4,30853
8,1,3,48,5,2,2,7,67,216,3,27299
1,2,3,6,5,2,2,3,1,34,4,2451
1,2,1,36,2,2,2,5,1,100,7,20211
8,2,1,22,2,2,2,9,67,303,7,2224
9,1,4,6,4,2,2,9,68,303,3,5053
8,1,1,44,5,2,1,1,7,408,6,25670
9,1,4,56,5,2,2,9,58,210,4,31645
6,1,3,48,4,2,2,7,46,217,4,27948
8,1,4,6,4,1,2,9,67,312,3,2642
3,2,9,48,5,2,2,4,43,240,4,27785
2,2,4,37,4,2,2,9,1,128,5,3612
2,1,1,25,4,2,2,1,2,332,3,14255
6,2,3,34,5,1,2,2,43,207,5,18505
3,1,1,36,3,2,2,2,68,323,3,20937
1,2,1,44,2,2,2,1,1,165,6,25696
6,1,1,21,4,2,2,9,49,217,4,5191
9,1,2,48,4,2,2,7,68,313,3,27673
4,2,4,6,4,2,2,9,65,303,3,4015
8,1,1,34,5,1,2,9,26,129,3,18792
6,1,9,6,4,2,2,9,1,137,2,3565
1,1,1,36,5,2,2,2,1,109,5,20072
6,1,4,6,5,1,2,9,43,207,4,3534
8,2,1,4,5,2,2,9,67,303,3,886
3,1,4,48,5,1,1,8,67,303,3,1075
6,2,4,6,4,2,2,9,43,217,3,2491
9,1,3,30,4,2,2,5,68,364,3,21604
6,1,3,51,5,1,2,5,49,339,4,30732
9,2,9,36,4,2,2,2,37,134,6,20318
9,1,4,8,4,2,2,9,68,303,3,4375
9,2,2,31,5,2,2,4,66,303,3,17471
8,2,4,6,4,2,2,7,67,303,2,4924
5,1,2,17,2,1,2,9,68,303,5,11021
2,1,3,12,4,2,2,5,2,332,3,8133
9,1,1,25,1,2,2,0,2,333,3,14224
4,2,4,34,4,2,1,2,47,211,4,18043
1,2,4,1,4,1,1,5,45,117,5,1622
8,2,4,8,5,2,2,9,67,46,3,23858
2,1,3,12,4,2,1,5,2,453,3,6588
