RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
4,2,1,25,5,2,2,1,2,421,6,14207
9,2,4,6,5,2,2,9,68,303,3,4378
1,1,1,36,4,2,2,2,1,110,8,19862
1,2,2,39,4,1,2,3,1,148,5,23358
1,2,4,6,5,2,2,9,1,239,4,3478
1,1,4,6,4,2,2,9,1,303,3,3800
6,1,4,6,4,2,2,9,17,206,1,2260
1,1,3,48,4,2,2,7,1,140,5,28823
9,2,4,53,5,2,2,9,1,364,2,31636
2,2,3,46,4,2,2,5,2,332,4,7670
8,2,4,17,5,2,2,8,67,312,3,997
6,1,3,12,4,2,1,5,38,209,4,6884
8,1,4,26,5,2,2,9,67,312,3,4561
9,2,1,34,4,2,2,2,68,364,3,18346
4,1,9,36,5,2,1,2,7,374,7,21028
6,2,4,42,4,2,2,9,48,215,4,9609
6,1,1,36,4,1,2,2,43,207,4,20544
8,1,4,2,4,2,2,9,67,303,3,516
6,1,9,6,4,2,2,8,38,427,6,1953
1,1,3,9,5,2,2,7,1,22,8,28575
9,2,4,16,4,2,2,4,68,212,4,5344
6,2,1,34,4,2,2,2,38,210,4,18594
4,2,1,36,4,2,2,2,43,207,4,20315
6,1,1,6,4,2,2,9,45,233,7,3977
6,2,3,1,4,2,2,0,53,229,4,405
9,2,4,6,4,2,2,9,68,226,4,2240
8,2,4,6,5,2,2,9,67,303,3,4389
1,1,2,18,4,2,2,3,1,149,8,11563
9,2,2,18,5,2,2,3,68,231,3,11482
1,2,4,6,5,2,2,9,1,109,5,4938
2,1,1,36,3,1,1,2,50,362,3,19221
9,1,4,8,5,2,2,8,68,154,3,5767
8,2,4,6,4,1,1,5,67,303,4,3137
3,2,4,6,2,2,2,9,18,217,4,2637
9,2,3,12,5,2,2,4,68,303,3,6751
8,2,2,6,5,2,2,9,67,303,3,5085
1,1,3,22,4,2,2,7,1,126,5,13160
4,2,4,6,5,2,2,9,43,207,4,5027
2,2,3,48,1,2,2,7,2,126,5,27924
2,2,3,12,4,2,2,5,2,332,3,7764
6,1,2,17,5,2,2,3,43,207,4,11156
2,1,1,36,5,2,2,2,2,332,3,20341
8,2,2,15,5,2,2,7,67,303,3,28775
9,1,2,56,5,2,2,3,68,315,3,11192
8,1,3,12,3,2,2,0,67,362,3,8201
1,2,3,22,4,2,2,2,1,301,7,13004
8,2,4,32,1,2,2,9,26,303,4,2477
1,2,4,29,4,2,2,9,1,132,8,31058
9,2,3,48,5,2,2,7,68,303,3,27475
1,2,4,4,5,1,2,3,1,301,7,1266
8,1,3,51,4,2,2,5,67,370,3,30899
1,2,1,28,4,2,1,2,1,164,5,19950
1,2,3,48,4,2,2,7,1,109,5,28122
6,2,1,25,4,1,2,7,38,210,4,14802
2,2,3,12,4,2,2,5,2,332,3,6671
8,1,1,34,4,2,2,2,67,373,1,18381
9,2,4,6,5,2,2,9,38,210,4,2125
1,1,4,53,4,2,2,9,1,214,2,31156
3,2,1,34,5,2,2,4,67,303,3,18234
1,2,1,34,5,2,2,2,1,128,5,18551
8,1,4,6,4,2,2,9,67,303,6,1919
6,2,1,55,5,2,2,3,4,23,4,32354
2,2,4,4,4,1,2,8,68,364,3,713
8,2,3,48,5,2,2,7,67,303,3,29465
1,2,3,12,1,2,2,5,1,136,4,7906
9,2,1,34,4,2,2,2,48,117,5,18357
6,1,4,6,5,2,2,9,57,247,4,2724
9,2,4,32,4,1,2,8,68,362,3,17714
1,1,4,32,4,2,1,8,1,28,5,17868
3,2,4,32,4,2,2,8,1,362,3,17852
6,1,4,6,2,2,2,9,43,207,5,2809
1,1,1,36,5,1,2,2,13,447,5,20372
9,2,4,15,5,2,2,9,68,362,3,9636
6,2,2,18,5,2,2,2,41,205,4,11401
1,1,9,12,4,2,2,5,49,327,3,7076
9,2,3,12,4,1,1,5,41,327,2,7114
6,2,4,6,4,2,2,6,10,209,6,3581
9,1,3,12,3,2,2,5,68,151,5,8433
1,1,2,17,5,2,2,3,1,360,3,10456
1,2,4,6,5,2,1,9,1,312,3,5075
6,1,4,6,5,2,2,9,43,209,4,4105
1,2,4,15,4,2,2,9,1,137,2,9538
2,1,2,31,5,2,2,4,2,323,3,17373
8,2,4,6,5,2,2,9,67,312,3,5493
6,2,4,8,4,2,2,8,50,223,4,6049
6,2,3,26,1,1,2,7,54,231,4,29040
6,2,4,6,5,2,2,9,45,453,3,1870
9,2,2,12,2,2,2,5,68,373,3,8210
8,1,1,36,5,2,2,2,67,327,3,19262
8,1,4,6,1,2,2,9,67,312,3,3216
6,1,3,48,4,2,2,7,43,207,4,27487
2,1,1,36,5,2,2,2,2,105,4,19326
8,2,1,25,5,2,2,5,63,362,3,14658
3,2,1,34,5,2,2,2,44,117,5,18810
9,2,3,12,5,2,2,5,29,327,3,7129
6,1,4,6,4,2,2,9,55,238,4,3291
3,1,2,46,5,2,2,3,67,303,3,26335
9,1,4,4,4,2,2,8,68,303,3,810
8,1,4,32,5,1,2,8,67,303,3,17847
6,2,4,6,5,2,2,9,45,233,4,3984
1,1,1,36,4,1,2,2,1,323,5,19491
9,2,4,53,5,2,2,9,68,303,3,31202
8,2,1,15,4,2,2,1,2,373,3,6183
3,1,2,17,5,2,2,3,67,303,3,10403
6,2,3,25,4,2,2,1,43,207,4,14640
1,1,2,17,4,2,2,3,62,217,5,10703
5,2,1,25,5,1,2,1,2,457,6,14651
8,1,4,34,5,2,2,2,67,303,3,18930
2,2,1,34,5,1,2,2,1,128,5,18889
8,1,3,5,5,2,2,5,67,364,3,7439
6,2,1,25,3,2,2,1,43,207,4,14612
6,1,4,32,5,2,2,9,34,207,4,31535
2,2,4,6,4,2,2,9,2,9,4,3312
6,2,3,48,4,2,2,4,53,229,4,27368
9,2,2,48,5,1,2,5,68,459,3,27359
8,2,4,32,5,2,2,3,67,313,3,17657
8,1,2,4,5,2,2,8,67,369,3,559
6,1,1,42,4,2,2,2,57,247,4,24824
9,2,4,6,4,2,2,6,68,212,3,3878
1,1,2,17,5,2,2,3,1,303,3,10115
6,1,3,27,4,2,2,7,38,210,4,28071
6,2,3,48,2,2,2,7,38,210,4,27258
6,1,3,48,4,2,2,7,57,247,4,28260
8,1,4,13,5,1,2,9,67,313,3,3112
1,1,4,8,4,2,2,8,1,138,5,5662
8,1,4,6,4,2,1,9,67,303,3,2291
9,1,4,6,4,2,2,9,68,217,4,4158
2,1,3,51,2,2,2,5,2,72,6,30736
2,1,3,36,4,1,2,2,13,421,6,20689
1,1,1,29,5,2,2,5,1,423,5,14478
9,1,4,6,4,2,2,8,68,209,4,3346
6,2,4,6,4,2,2,9,45,159,4,4185
2,2,1,36,5,2,2,2,11,341,3,19633
1,2,2,26,1,2,2,3,1,39,5,15799
5,2,2,29,5,2,2,4,38,210,4,17075
6,1,3,51,5,2,2,8,67,233,4,30298
5,2,4,6,5,2,2,9,30,303,3,3188
1,2,3,12,5,2,2,5,1,231,4,7596
9,2,3,12,5,2,1,5,68,303,3,8194
8,2,1,25,5,2,2,2,67,515,8,14353
4,2,3,12,5,2,2,4,68,327,3,6670
6,2,3,9,4,2,2,1,1,162,5,6399
6,1,4,6,4,2,2,9,43,41,4,1938
1,2,2,13,5,2,2,5,1,213,4,9068
6,2,4,44,4,2,2,9,60,247,4,4336
1,2,3,6,4,2,2,5,1,364,3,7196
8,2,3,56,4,2,2,5,67,364,3,13719
1,1,4,6,4,2,2,9,1,158,7,5128
6,2,4,53,3,2,1,9,55,238,4,31525
7,2,2,29,4,1,2,4,63,226,4,17005
3,2,1,36,4,2,2,2,68,329,3,20945
9,1,3,2,5,2,2,7,68,303,3,29475
1,1,3,12,4,2,2,5,1,243,4,8243
2,1,1,36,3,1,2,2,2,417,3,20261
9,1,4,6,4,2,2,9,68,303,3,3951
8,2,3,25,4,2,1,1,67,312,3,14706
9,2,3,12,2,2,2,5,68,327,3,8045
9,2,3,48,5,2,2,7,68,303,3,27987
8,2,4,6,4,2,2,9,67,6,3,2610
6,1,4,18,4,2,2,9,45,162,4,2843
2,1,4,4,2,2,2,6,2,370,5,1218
8,2,4,6,5,2,2,9,67,312,3,3756
6,2,9,17,5,2,2,3,38,210,4,10231
1,1,4,8,4,2,2,8,1,117,4,5944
3,2,2,39,5,2,2,3,45,233,4,22563
9,2,1,36,4,2,2,2,45,233,4,19434
6,2,2,29,4,2,2,4,57,338,4,16651
8,2,4,4,4,2,2,6,67,364,2,620
2,2,9,1,5,2,2,0,2,248,3,32616
8,2,3,32,5,2,2,8,67,303,2,17757
8,2,4,55,4,2,2,9,67,312,3,4115
8,2,3,12,4,2,2,5,67,312,3,7189
6,1,4,6,4,1,2,9,38,210,1,3909
9,1,4,56,2,2,2,8,68,303,3,32459
6,1,9,32,4,2,2,8,39,202,4,17671
8,2,4,6,4,2,2,9,67,303,3,5019
6,2,4,6,5,2,2,9,56,242,4,5373
8,1,1,36,4,2,2,2,32,329,3,20543
6,2,3,12,4,2,2,5,57,247,4,7792
2,1,3,12,5,2,2,5,2,327,3,6796
2,2,3,12,5,2,2,5,46,332,3,8395
9,1,4,24,5,2,2,5,68,363,3,13777
6,2,3,48,5,2,2,7,32,210,4,28182
6,2,1,36,5,2,2,2,43,207,4,20822
1,1,3,12,5,2,2,5,1,314,3,7180
9,1,2,37,4,2,1,3,68,364,3,21584
9,2,1,42,5,1,2,2,38,210,4,24741
8,2,4,6,5,2,2,9,67,229,3,5483
8,2,1,36,4,2,2,2,63,368,3,19333
8,2,4,4,4,2,2,8,67,303,3,1280
8,1,4,6,5,2,2,8,67,313,3,5223
4,2,9,5,5,2,2,9,67,303,3,5383
2,1,2,45,1,2,2,3,2,416,6,15638
6,2,2,17,4,2,2,3,45,233,4,10978
2,2,1,25,4,2,2,1,3,69,3,14642
9,2,3,5,5,2,2,7,68,224,3,1557
6,2,4,53,4,1,2,9,38,210,4,31222
6,2,4,6,4,1,2,9,56,242,4,3322
6,1,4,6,5,2,2,9,39,202,4,1782
9,2,4,53,4,2,2,9,68,303,3,31443
2,2,3,12,4,2,2,5,2,332,3,8378
8,1,1,34,5,2,2,2,67,303,3,18451
8,2,4,51,4,2,2,9,67,303,3,2289
1,2,3,51,3,2,2,5,1,117,5,30318
8,2,2,36,4,2,2,2,67,368,2,19888
1,1,1,12,4,2,2,5,1,108,5,6733
6,1,4,6,5,2,2,9,43,207,4,2037
9,2,4,49,4,2,2,8,14,364,3,29968
6,1,3,51,1,2,2,5,38,207,4,30839
1,1,3,20,5,2,2,5,1,301,7,7494
8,1,4,47,5,2,2,6,67,303,3,26433
2,2,3,12,5,2,2,5,2,333,1,6875
6,2,4,6,4,2,2,8,45,233,4,5222
1,1,1,49,5,1,2,2,1,120,5,19923
6,2,3,48,4,2,2,7,54,231,4,27592
6,2,2,17,4,1,2,3,59,209,4,9941
9,2,9,13,5,2,2,5,68,501,8,8885
8,2,2,4,4,2,2,4,67,312,3,17578
9,2,1,34,5,2,2,2,68,364,3,18200
1,1,2,39,4,2,2,3,1,216,4,23307
6,2,1,36,4,2,2,2,54,231,5,19912
1,2,2,18,4,2,2,3,1,128,5,10941
1,2,1,36,5,1,2,2,1,301,7,20378
8,2,4,6,5,2,2,5,67,303,6,2300
9,2,4,6,5,1,1,5,68,374,3,1858
8,1,1,36,5,2,2,2,11,303,3,19191
8,2,1,25,4,2,2,1,67,303,3,14356
8,1,3,12,4,2,2,5,67,365,3,7110
6,2,4,4,4,2,1,8,43,207,4,845
3,2,4,32,4,2,2,2,16,303,3,17748
1,2,1,26,4,2,2,2,1,105,5,20923
6,1,4,8,4,2,2,8,57,247,4,1027
6,1,4,6,4,2,2,7,45,233,4,5068
9,2,2,26,4,2,2,3,68,303,3,15360
1,2,4,6,4,2,2,7,26,138,5,2801
6,1,4,17,4,2,2,7,64,233,4,10827
6,1,4,6,5,2,2,9,30,215,1,2621
1,1,3,48,5,2,1,7,16,312,3,27429
1,1,3,9,5,1,2,1,29,120,5,6158
9,2,9,6,4,2,2,9,68,303,3,2961
6,2,4,6,4,2,2,9,57,247,4,2329
9,2,4,35,5,2,2,8,68,303,3,19029
8,1,4,6,1,2,2,9,67,303,3,5366
6,2,4,6,5,2,1,9,43,207,4,1783
8,2,4,6,4,2,2,9,67,5,3,3672
9,1,1,36,4,2,2,2,68,303,5,20292
6,1,3,6,4,2,2,3,50,223,4,4035
9,1,4,4,4,2,2,8,68,29,4,848
1,1,3,16,4,2,2,2,44,239,6,18222
9,2,4,32,5,2,1,9,68,303,3,1975
6,1,1,36,4,1,2,2,38,210,4,21081
6,1,4,4,4,2,2,8,50,109,8,656
8,1,2,17,2,2,2,3,67,303,3,10912
8,1,2,17,4,2,2,3,67,303,3,10298
8,2,4,6,4,2,2,9,45,233,4,1961
8,1,3,24,4,2,2,5,67,313,3,13791
8,1,1,36,5,2,2,2,67,365,3,20790
9,2,1,25,4,2,2,1,68,240,3,14454
1,2,4,34,4,2,2,2,16,301,7,18699
7,1,4,6,4,2,2,9,68,303,3,3868
9,2,4,6,2,2,2,9,68,303,3,2307
6,2,4,15,4,2,2,9,45,233,4,9542
1,1,1,42,4,1,2,2,1,117,5,25438
7,2,4,6,5,2,2,9,38,210,4,3145
8,1,1,34,5,2,2,2,67,312,3,25126
2,1,3,48,2,2,2,7,38,242,4,27492
6,1,3,48,5,2,2,7,49,217,8,27408
9,1,3,12,4,2,1,5,68,327,3,7100
3,2,3,48,4,2,1,7,45,233,4,29251
8,2,3,19,5,2,2,9,67,303,3,31045
1,2,2,39,3,2,1,3,1,515,8,22893
6,1,4,4,4,2,2,8,43,207,4,817
1,2,3,25,4,2,2,5,1,327,3,8051
1,2,2,28,4,2,2,3,43,207,4,15415
9,1,3,13,5,2,2,5,68,373,3,9203
6,1,2,17,5,2,2,3,49,361,4,9906
1,1,2,39,4,1,1,3,1,156,5,22307
6,2,4,6,4,2,1,9,45,207,4,2444
6,2,1,25,4,2,2,1,56,242,4,14226
1,2,3,48,5,2,2,5,1,163,5,27124
9,2,3,48,5,2,2,7,68,327,3,27951
6,2,4,6,3,2,2,9,43,207,4,4075
2,1,3,13,5,2,2,5,67,303,3,9187
6,2,4,6,5,2,2,9,45,158,4,4217
9,2,3,1,5,2,2,7,68,313,8,28911
1,1,3,51,2,1,2,5,1,303,3,30914
2,2,1,36,4,2,2,2,2,333,3,20949
2,1,1,34,4,2,2,1,1,421,5,18685
8,2,4,2,5,1,2,9,67,169,3,2079
1,1,1,34,5,2,1,2,1,117,5,18024
6,1,4,6,3,2,2,6,43,207,2,4774
2,2,3,54,5,1,2,5,68,314,3,26229
9,2,3,37,4,1,2,5,19,327,3,21492
6,1,4,53,5,2,2,9,45,217,4,31037
1,2,1,34,4,2,1,2,1,129,5,18035
6,2,1,36,4,2,2,2,43,207,4,20509
9,2,4,6,4,2,2,9,68,303,3,3526
3,1,3,12,5,2,2,8,24,327,3,7929
6,2,3,47,4,2,2,6,49,217,2,26501
1,1,3,37,5,2,2,5,1,301,7,21802
9,1,4,6,5,2,2,9,68,303,3,2192
6,2,4,6,4,2,2,9,56,233,4,4283
1,2,3,21,5,2,2,6,1,303,3,12768
1,1,4,6,4,2,2,9,8,117,3,1655
6,2,4,48,5,2,2,7,7,229,4,28928
1,2,1,34,5,2,2,2,66,148,5,18261
6,1,1,36,4,2,2,2,43,207,4,19616
8,1,2,20,5,2,2,4,67,303,7,12344
1,1,3,6,4,2,2,9,43,209,4,2097
9,2,9,12,4,1,2,5,68,373,3,7976
1,1,4,53,5,2,2,9,1,430,6,31672
3,2,3,48,5,2,1,7,2,454,6,27466
9,2,9,72,4,2,2,0,68,134,5,32514
1,1,2,12,4,2,2,5,1,327,3,7089
1,1,4,4,4,2,1,8,1,310,3,871
1,1,4,6,4,2,2,9,1,414,6,4091
6,1,3,48,4,2,2,7,45,233,4,27399
5,1,4,35,4,2,2,8,68,303,3,19133
6,1,4,6,5,2,2,9,49,217,4,4971
9,2,3,12,4,2,2,5,68,327,3,6801
9,2,4,51,3,2,2,9,41,313,3,3804
1,2,1,25,5,2,2,1,1,139,5,14709
6,1,4,32,4,2,2,8,7,233,4,17667
2,1,3,30,4,2,2,5,2,333,3,8530
3,1,4,6,5,2,1,9,16,303,3,4072
8,2,3,48,5,2,2,2,67,303,3,27298
6,1,2,6,3,1,2,9,45,233,4,2583
2,1,4,32,4,2,2,8,68,327,3,17698
6,1,3,48,5,2,2,7,60,207,2,27879
3,2,4,6,4,2,1,9,67,312,3,1846
3,1,2,17,4,2,2,3,1,301,7,10399
1,1,1,25,4,2,2,1,1,50,5,14632
9,1,4,6,4,2,2,9,57,247,4,5093
8,2,2,29,5,2,2,4,67,370,3,16761
1,1,1,36,5,2,2,2,1,110,5,20409
3,1,2,12,4,2,2,5,27,340,3,7622
1,1,4,6,4,2,1,9,1,248,4,1883
9,1,3,1,5,2,2,4,67,303,3,469
9,2,1,50,4,2,2,1,68,212,5,30025
6,1,4,6,4,2,1,9,49,229,4,2314
2,2,3,13,5,1,2,5,2,130,3,9049
1,1,4,6,4,2,2,9,1,158,6,3307
6,1,3,6,4,2,2,9,44,240,4,2828
8,1,2,24,4,2,2,5,67,54,3,13808
1,1,4,6,4,2,2,9,1,224,4,4293
6,1,1,36,4,2,2,2,59,238,6,20279
9,2,4,12,5,2,2,5,68,312,3,7681
9,1,4,12,4,2,2,5,68,364,3,7860
1,2,1,36,4,2,2,2,1,142,2,20865
3,1,2,12,4,2,2,5,2,429,3,8347
9,1,3,36,3,2,2,5,67,313,3,13726
9,2,3,12,4,2,2,5,68,373,3,6843
6,2,1,36,4,2,2,2,38,210,4,20869
8,2,1,25,5,1,2,3,67,303,3,14736
6,2,3,24,4,1,2,5,43,207,2,13920
1,1,4,48,4,1,2,7,1,213,4,28237
6,2,4,37,5,2,2,9,48,215,4,5457
6,2,4,6,4,2,2,9,45,233,4,2033
5,2,4,6,4,2,1,9,37,303,3,1854
8,1,3,22,5,2,2,7,67,203,3,13068
9,1,3,48,5,2,2,8,38,139,5,29252
3,2,1,36,4,2,2,2,38,210,1,19837
5,2,4,6,5,2,2,9,29,224,4,4268
6,2,9,6,4,2,2,9,59,206,4,4327
6,1,4,8,4,1,2,8,1,368,3,5701
6,2,4,53,5,2,2,9,51,215,4,31568
2,2,3,13,5,2,2,5,68,303,3,9128
8,2,4,34,5,2,2,2,67,303,3,18483
2,1,3,13,2,2,2,5,2,463,3,8841
6,2,4,6,1,2,2,9,56,242,4,2623
9,2,2,39,4,2,2,4,68,373,3,16683
3,2,3,13,4,2,1,5,1,150,4,9072
8,1,3,20,5,1,2,6,67,303,3,16535
9,1,4,48,5,2,2,7,68,303,3,27348
1,2,1,36,5,2,2,2,45,164,5,19334
6,1,3,48,2,2,2,7,57,247,4,28621
1,2,1,34,1,2,2,2,1,129,3,18341
6,1,4,6,4,2,2,9,56,242,4,1993
6,1,1,36,4,2,2,2,45,233,4,19878
6,1,1,36,4,2,1,2,38,210,4,20959
9,2,3,12,5,2,2,2,68,314,3,7600
6,2,4,6,4,2,1,9,38,210,6,2435
6,1,2,39,5,2,2,3,43,207,4,22808
8,2,1,34,5,2,2,2,46,211,3,18214
6,1,9,9,4,2,2,1,43,207,4,6252
9,2,1,27,4,2,2,2,68,303,3,18312
9,1,4,53,5,2,2,9,68,303,3,31422
6,2,4,6,4,2,2,9,45,212,4,2930
9,2,1,32,4,1,2,8,68,303,3,17706
1,2,3,12,5,2,2,5,68,373,3,7131
9,2,4,4,4,2,2,8,68,303,3,958
9,2,3,47,4,2,2,6,67,303,3,26845
9,2,4,4,5,1,2,7,68,303,3,818
8,1,4,6,4,2,2,9,67,210,3,5168
9,2,3,48,5,2,2,7,2,329,3,27897
6,2,4,6,4,1,2,9,44,6,4,1869
9,1,4,6,4,2,2,9,68,303,3,4096
8,2,4,6,2,1,2,9,67,303,3,2947
5,1,3,48,4,2,2,7,33,311,6,27351
1,2,3,12,4,2,2,5,1,301,7,21504
2,1,1,36,5,2,2,2,2,333,3,19473
9,1,3,12,4,1,2,5,35,360,3,8543
9,1,4,18,5,2,2,3,68,303,3,11447
1,1,4,6,3,2,1,9,67,303,3,1678
9,2,1,35,5,2,2,1,68,408,6,14713
8,1,4,6,5,2,2,9,67,312,3,5158
6,1,4,6,4,2,2,9,45,233,4,2280
1,2,4,6,4,2,1,9,1,216,4,2103
5,2,4,6,4,2,1,6,1,363,3,3047
6,2,9,34,4,1,2,2,38,210,4,18847
1,2,1,42,5,1,2,2,1,129,5,24353
9,2,4,4,1,2,2,4,68,233,4,932
1,1,1,34,1,2,2,2,1,412,3,18845
1,2,3,48,4,2,2,7,38,341,8,28163
8,1,4,6,4,2,2,9,67,303,3,4955
2,1,1,22,2,2,2,7,2,332,3,13210
8,2,3,36,5,2,1,9,47,312,3,1711
3,1,9,42,4,2,2,0,68,370,3,32702
7,2,4,41,5,2,2,9,66,515,8,24157
6,2,4,53,4,2,1,9,45,233,4,31365
2,1,1,5,4,2,2,2,1,139,1,24612
6,1,4,6,4,2,2,9,38,223,6,2912
8,1,3,48,5,2,2,7,67,303,3,29177
1,2,3,19,5,2,2,5,1,312,3,30910
6,1,3,12,4,2,2,5,56,242,4,6635
1,2,3,13,4,2,2,5,1,157,5,9208
2,2,3,55,4,2,2,7,2,440,6,28322
2,1,9,45,5,2,2,5,2,333,3,25774
1,2,4,6,5,1,2,8,1,138,5,5443
1,1,2,17,5,2,2,2,1,139,8,11160
3,1,4,6,5,1,2,9,57,247,5,2067
8,2,3,48,4,2,2,7,67,303,3,28753
6,2,4,6,5,2,2,9,43,207,4,4416
1,2,3,12,4,2,1,5,1,110,5,8080
6,1,2,17,5,2,2,3,38,301,7,11121
6,2,3,17,4,2,2,5,57,247,4,9298
1,1,1,25,2,2,2,1,1,163,5,14162
9,1,3,48,4,2,2,7,68,303,3,28104
6,1,4,6,4,2,2,9,43,46,4,2158
1,2,3,51,4,2,2,9,1,303,4,30853
1,1,3,48,5,2,2,7,67,216,3,27299
1,2,4,6,5,2,2,3,50,72,4,2451
1,2,1,36,4,2,2,2,1,100,5,20211
8,2,4,41,4,2,2,9,67,303,3,2224
9,1,4,72,4,2,2,9,68,303,3,5053
8,1,1,44,5,2,1,1,67,408,6,25670
6,1,9,56,3,2,2,9,58,210,4,31645
6,1,3,48,4,2,2,7,49,217,4,27948
8,1,4,6,4,2,2,9,67,312,3,2642
6,2,3,34,5,2,2,7,43,240,4,27785
1,2,4,6,4,2,2,9,1,128,5,3612
4,1,1,25,1,2,2,7,2,332,3,14255
6,2,1,56,5,2,2,2,43,207,4,18505
3,1,1,36,3,2,2,2,68,303,3,20937
1,2,1,44,4,2,2,1,1,468,6,25696
6,1,4,6,4,1,2,9,49,217,4,5191
9,1,3,48,4,2,2,7,68,313,3,27673
8,2,4,6,4,2,2,9,67,515,3,4015
8,1,1,47,3,2,2,2,67,365,3,18792
6,1,4,6,4,2,2,9,1,212,4,3565
1,1,1,36,5,2,2,2,1,109,5,20072
6,1,4,6,4,1,2,9,50,512,4,3534
8,2,3,4,5,2,2,9,67,303,3,886
3,1,4,4,5,2,1,8,67,303,3,1075
6,2,4,22,5,2,2,9,49,217,4,2491
9,1,3,37,4,1,2,5,5,364,3,21604
6,1,3,51,5,2,2,5,49,217,4,30732
9,2,1,36,4,2,2,2,68,134,6,20318
9,1,4,6,4,2,2,9,68,303,3,4375
9,2,3,31,5,2,2,4,68,303,3,17471
8,2,4,6,4,2,2,9,67,303,2,4924
4,1,2,17,4,2,2,3,39,303,3,11021
2,1,3,12,5,2,2,5,2,22,3,8133
2,1,1,25,4,2,2,1,2,333,3,14224
4,2,1,34,4,2,1,2,47,211,4,18043
1,2,4,1,4,2,1,9,1,117,5,1622
8,2,4,41,5,2,2,9,67,303,3,23858
2,1,3,28,4,2,1,5,2,453,6,6588
